id,baseMean,CK,RH,foldChange(RH/CK),log2FoldChange,pval,padj, 
412456,423.830857398232,435.781337559013,411.880377237451,0.945153777223592,-0.0813790188986013,0.828008150178657,1, 
102656186,191.751175065992,174.781400679658,208.720949452327,1.19418284005444,0.256023743005618,0.828110506337536,1, 
413293,228.471352657647,236.51242599153,220.430279323763,0.932002952486133,-0.101593569696267,0.828225924951774,1, 
726329,22.592863737248,20.1930463160274,24.9926811584687,1.23768750724014,0.307647107231148,0.828292754567713,1, 
409472,822.601584665135,836.476942043929,808.72622728634,0.966824292024379,-0.04867437277391,0.82829288793327,1, 
100577393,1418.6213832733,1455.03597500217,1382.20679154444,0.949946815948918,-0.0740813504064927,0.828443245052043,1, 
413879,305.665749310655,300.602056193263,310.729442428048,1.03369034251806,0.0478040693850305,0.828466169223451,1, 
726720,82.526050195872,78.5268679312886,86.5252324604553,1.10185513238813,0.139934556464547,0.82860548010388,1, 
410889,139.733079206264,138.498973974345,140.967184438182,1.01782114620065,0.0254840700983083,0.828655062504725,1, 
100578246,590.442771866902,580.662678983745,600.222864750058,1.03368597031334,0.0477979671983815,0.828808021974405,1, 
725359,46.2015496755425,49.4819743718092,42.9211249792758,0.867409304583625,-0.205215176006549,0.828964264541097,1, 
411078,76.9022179262907,67.3253940610013,86.47904179158,1.28449365945373,0.361199768792846,0.829053995562269,1, 
410062,1514.52789005951,1518.53759248551,1510.51818763351,0.994718994846306,-0.00763906872768198,0.829059614459014,1, 
726723,452.254455440076,467.096962576738,437.411948303413,0.936447854189486,-0.0947294342116598,0.829067782323088,1, 
413018,1192.27434776108,1152.88252485297,1231.66617066919,1.06833623037722,0.0953657683336349,0.829105461563293,1, 
100579049,278.530300430424,283.304292432566,273.756308428283,0.966297778539465,-0.0494602501108836,0.82917379309673,1, 
551515,737.492817420801,701.610945582882,773.374689258719,1.10228424189736,0.140496294234864,0.829229781297361,1, 
724331,136.943924044174,143.564512641496,130.323335446853,0.90776845230751,-0.13960374374569,0.829337455135067,1, 
102654708,116.682921688068,120.577432582234,112.788410793902,0.935402325115687,-0.0963410800403846,0.829373251860341,1, 
552340,48.2041611994338,50.0389569345832,46.3693654642844,0.92666530848962,-0.109879732272437,0.829407418934119,1, 
411269,1570.33229168406,1614.15297874753,1526.51160462059,0.94570441879992,-0.0805387571639002,0.829436829106868,1, 
102654621,1.04322720715721,0.521235289014655,1.56521912529977,3.00290321528051,1.58635797703126,0.829484557179987,1, 
100576282,0.820160686908306,1.29648606223972,0.343835311576895,0.265205559543702,-1.91481707568853,0.829497688581011,1, 
726569,406.406583054768,397.08754688079,415.725619228745,1.04693693492622,0.0661745402539506,0.829646415656682,1, 
552767,99.5280510671591,100.200665085855,98.8554370484634,0.986574659596931,-0.0194998630418245,0.829696678865797,1, 
