id,baseMean,CK,TH,foldChange(TH/CK),log2FoldChange,pval,padj, 
100576531,52.3131974094131,59.3243432001374,45.3020516186888,0.763633428959461,-0.389047835075832,0.473670423377846,1, 
552303,2127.78381359709,2358.14215984543,1897.42546734875,0.804627261094865,-0.313607477008191,0.473730934875826,1, 
100578535,443.838029389534,335.451097974764,552.224960804304,1.64621598837589,0.71915363400749,0.473982961757218,1, 
100578434,653.425944401948,816.78059346476,490.071295339135,0.600003598592208,-0.736956941406933,0.474159870178667,1, 
551039,2955.14079668921,2621.21327348278,3289.06831989563,1.25478851841975,0.327444233389885,0.474214145109545,1, 
727028,663.76800226327,435.087689695514,892.448314831026,2.05119183090559,1.03646242139093,0.474222149231653,1, 
412584,266.740906427789,295.602098203119,237.879714652459,0.804729452525751,-0.313424259615166,0.474246865302961,1, 
725500,545.749456583847,613.87475152405,477.624161643643,0.778048226381454,-0.362068513191284,0.47447086356862,1, 
725482,18.9927840021313,22.592041568067,15.3935264361956,0.681369427805665,-0.553490877923662,0.47455262912358,1, 
413166,86.9884880525995,77.0214883227075,96.9554877824914,1.25881088374018,0.332061557414452,0.474700409496985,1, 
107963960,395.454579959584,434.370373657577,356.538786261591,0.820817458749287,-0.284866677559422,0.474890257883399,1, 
413472,114.204323309382,125.187147128199,103.221499490566,0.824537517296891,-0.278342955637283,0.474919467725645,1, 
413924,9.63879186787789,7.07043735948764,12.2071463762681,1.72650513053308,0.787854621352393,0.47504128970215,1, 
411712,39.5632277489877,45.7715139099378,33.3549415880375,0.728727078017744,-0.456549495579674,0.475604114427837,1, 
726981,1683.0993908917,1539.16130544563,1827.03747633777,1.18703443873857,0.247361791657667,0.475608437060108,1, 
100577194,62.3697605585658,70.6436047793246,54.095916337807,0.765758153293437,-0.385039272105392,0.475760141841328,1, 
551613,1342.61940387162,1189.72693531246,1495.51187243078,1.25702110967002,0.330008877730205,0.47586686579801,1, 
107965441,0.814123581098948,1.6282471621979,0,0,-Inf,0.47587310666678,1, 
408520,2663.78234517568,2944.20821797297,2383.35647237839,0.809506765801801,-0.304884956363333,0.476156473733752,1, 
100577620,120.275986335311,136.469268960764,104.082703709858,0.762682357005833,-0.390845768349182,0.476229736528087,1, 
725360,7.57076477938733,5.43582686780399,9.70570269097067,1.78550622140982,0.836333160852825,0.476387722658154,1, 
725563,338.596251250774,370.930419962215,306.262082539334,0.825659115719146,-0.276381826037997,0.476465751321604,1, 
409060,28109.6470251516,30878.309305631,25340.9847446722,0.820672676533198,-0.285121173862765,0.476742203693194,1, 
102654746,14.3931946497918,17.2601271938094,11.5262621057742,0.667797054815924,-0.582518364187488,0.476773409289781,1, 
100577524,35.2620335898996,29.6730782229678,40.8509889568314,1.37670209507322,0.46121640808732,0.476805350758739,1, 
102656461,0.810412420615147,1.62082484123029,0,0,-Inf,0.477070425164577,1, 
102653958,8.02043429073269,5.90313935481234,10.137729226653,1.71734540171216,0.780180231082949,0.477167274107374,1, 
100577675,1007.38591503133,1133.08697739017,881.684852672481,0.778126366524181,-0.361923629195599,0.477212077225677,1, 
724687,59.6347767118671,50.6405127009817,68.6290407227525,1.35522010071241,0.438527178087836,0.477436734199229,1, 
727288,470.00588729432,521.957536290362,418.054238298278,0.80093534288145,-0.32024231201532,0.477491866513599,1, 
413286,247.994194601103,281.556171851639,214.432217350567,0.761596579255802,-0.392901096154548,0.477532707499238,1, 
102656183,332.887635811845,369.241829559786,296.533442063905,0.80308734906182,-0.316371181609544,0.477610249550919,1, 
107964206,365.589678863533,392.115939040524,339.063418686542,0.864701954009324,-0.209725145454425,0.477677723122514,1, 
412279,75.1015263869318,67.5364643084901,82.6665884653735,1.22402896437949,0.291637697141876,0.477835946182586,1, 
725122,3238.51185598342,3658.02886586922,2818.99484609762,0.770632203698527,-0.375885619316324,0.47796816477287,1, 
727447,892.066416966123,784.822580148289,999.310253783958,1.27329447324915,0.348566108137068,0.478107683835502,1, 
102656244,20.6816402116996,16.1410031870846,25.2222772363147,1.56262141478893,0.643968290708235,0.478234566269648,1, 
552181,108.544689516492,121.081266529601,96.0081125033827,0.792922928997535,-0.334747450088792,0.478339910230396,1, 
725540,513.391391058445,564.543317757778,462.239464359113,0.818784758971215,-0.288443846899868,0.478376122012143,1, 
552281,29.4978871527948,37.6428541553604,21.3529201502293,0.567250295689616,-0.817942638958313,0.47843493463106,1, 
107965184,10.9231508186706,12.6980340236948,9.14826761364644,0.720447558777647,-0.473034674126308,0.478447035245734,1, 
725505,166.778289439749,183.101354953504,150.455223925993,0.8217045906853,-0.283308268076164,0.478467128087935,1, 
724339,204.786103670662,229.021324663389,180.550882677936,0.788358389522487,-0.34307646362746,0.478549186270494,1, 
408473,255.294840186135,177.460889453648,333.128790918622,1.87719554401103,0.908578940888564,0.478604348662277,1, 
100576562,8.9494625972938,6.89714289656983,11.0017822980178,1.59512169937632,0.673666498215096,0.478840684306401,1, 
552386,460.29629559259,417.693460032833,502.899131152346,1.20399091504285,0.267824505991242,0.47896409418778,1, 
551604,473.840941578397,438.511445896626,509.170437260168,1.16113374468268,0.215534157972158,0.479084082398586,1, 
102655980,567.257958489159,507.406440305406,627.109476672911,1.23591154321072,0.305575490218013,0.479095265096665,1, 
100577959,32.0179007768444,35.832670279928,28.2031312737609,0.787078692529345,-0.345420210557024,0.479205731884301,1, 
100576765,68.3534918282243,76.583269225787,60.1237144306617,0.785076362480709,-0.349095106597521,0.479295376405172,1, 
410178,1127.4606988429,976.665074043412,1278.25632364239,1.30879700484259,0.388241351815525,0.47934644228795,1, 
